ID,类型,重量,排序权重,物件ID,可丢弃,使用等级,全局产出上限,数值用类型,圣遗物类别,阶数,主属性库ID,追加属性库ID,追加属性初始条数,套装ID,属性加成等级,基础转化经验,强化等级上限,摧毁规则,摧毁返还道具,摧毁返还数量,是否初始锁定
81320,3,1,10,70600043,,,,圣遗物,2,3,2000,301,0,15007,5#9#13#17#21,1260,13,1,202,1260,0
81321,3,1,10,70600043,,,,圣遗物,2,3,2000,301,1,15007,5#9#13#17#21,1260,13,1,202,1260,0
81322,3,1,10,70600043,,,,圣遗物,2,3,2000,301,2,15007,5#9#13#17#21,1260,13,1,202,1260,0
81323,3,1,10,70600043,,,,圣遗物,2,3,2000,301,3,15007,5#9#13#17#21,1260,13,1,202,1260,0
81324,3,1,10,70600043,,,,圣遗物,2,3,2000,301,4,15007,5#9#13#17#21,1260,13,1,202,1260,0
81330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,15007,5#9#13#17#21,1260,13,1,202,1260,0
81331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,15007,5#9#13#17#21,1260,13,1,202,1260,0
81332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,15007,5#9#13#17#21,1260,13,1,202,1260,0
81333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,15007,5#9#13#17#21,1260,13,1,202,1260,0
81334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,15007,5#9#13#17#21,1260,13,1,202,1260,0
81340,3,1,10,70600043,,,,圣遗物,1,3,4000,301,0,15007,5#9#13#17#21,1260,13,1,202,1260,0
81341,3,1,10,70600043,,,,圣遗物,1,3,4000,301,1,15007,5#9#13#17#21,1260,13,1,202,1260,0
81342,3,1,10,70600043,,,,圣遗物,1,3,4000,301,2,15007,5#9#13#17#21,1260,13,1,202,1260,0
81343,3,1,10,70600043,,,,圣遗物,1,3,4000,301,3,15007,5#9#13#17#21,1260,13,1,202,1260,0
81344,3,1,10,70600043,,,,圣遗物,1,3,4000,301,4,15007,5#9#13#17#21,1260,13,1,202,1260,0
81350,3,1,10,70600043,,,,圣遗物,3,3,1000,301,0,15007,5#9#13#17#21,1260,13,1,202,1260,0
81351,3,1,10,70600043,,,,圣遗物,3,3,1000,301,1,15007,5#9#13#17#21,1260,13,1,202,1260,0
81352,3,1,10,70600043,,,,圣遗物,3,3,1000,301,2,15007,5#9#13#17#21,1260,13,1,202,1260,0
81353,3,1,10,70600043,,,,圣遗物,3,3,1000,301,3,15007,5#9#13#17#21,1260,13,1,202,1260,0
81354,3,1,10,70600043,,,,圣遗物,3,3,1000,301,4,15007,5#9#13#17#21,1260,13,1,202,1260,0
81410,3,1,10,70600044,,,,圣遗物,4,4,5000,401,0,15007,5#9#13#17#21,2520,17,1,202,2520,0
81411,3,1,10,70600044,,,,圣遗物,4,4,5000,401,1,15007,5#9#13#17#21,2520,17,1,202,2520,0
81412,3,1,10,70600044,,,,圣遗物,4,4,5000,401,2,15007,5#9#13#17#21,2520,17,1,202,2520,0
81413,3,1,10,70600044,,,,圣遗物,4,4,5000,401,3,15007,5#9#13#17#21,2520,17,1,202,2520,0
81414,3,1,10,70600044,,,,圣遗物,4,4,5000,401,4,15007,5#9#13#17#21,2520,17,1,202,2520,0
81420,3,1,10,70600044,,,,圣遗物,2,4,2000,401,0,15007,5#9#13#17#21,2520,17,1,202,2520,0
81421,3,1,10,70600044,,,,圣遗物,2,4,2000,401,1,15007,5#9#13#17#21,2520,17,1,202,2520,0
81422,3,1,10,70600044,,,,圣遗物,2,4,2000,401,2,15007,5#9#13#17#21,2520,17,1,202,2520,0
81423,3,1,10,70600044,,,,圣遗物,2,4,2000,401,3,15007,5#9#13#17#21,2520,17,1,202,2520,0
81424,3,1,10,70600044,,,,圣遗物,2,4,2000,401,4,15007,5#9#13#17#21,2520,17,1,202,2520,0
81430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,15007,5#9#13#17#21,2520,17,1,202,2520,0
81431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,15007,5#9#13#17#21,2520,17,1,202,2520,0
81432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,15007,5#9#13#17#21,2520,17,1,202,2520,0
81433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,15007,5#9#13#17#21,2520,17,1,202,2520,0
81434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,15007,5#9#13#17#21,2520,17,1,202,2520,0
81440,3,1,10,70600044,,,,圣遗物,1,4,4000,401,0,15007,5#9#13#17#21,2520,17,1,202,2520,0
81441,3,1,10,70600044,,,,圣遗物,1,4,4000,401,1,15007,5#9#13#17#21,2520,17,1,202,2520,0
81442,3,1,10,70600044,,,,圣遗物,1,4,4000,401,2,15007,5#9#13#17#21,2520,17,1,202,2520,0
81443,3,1,10,70600044,,,,圣遗物,1,4,4000,401,3,15007,5#9#13#17#21,2520,17,1,202,2520,0
81444,3,1,10,70600044,,,,圣遗物,1,4,4000,401,4,15007,5#9#13#17#21,2520,17,1,202,2520,0
81450,3,1,10,70600044,,,,圣遗物,3,4,1000,401,0,15007,5#9#13#17#21,2520,17,1,202,2520,0
81451,3,1,10,70600044,,,,圣遗物,3,4,1000,401,1,15007,5#9#13#17#21,2520,17,1,202,2520,0
81452,3,1,10,70600044,,,,圣遗物,3,4,1000,401,2,15007,5#9#13#17#21,2520,17,1,202,2520,0
81453,3,1,10,70600044,,,,圣遗物,3,4,1000,401,3,15007,5#9#13#17#21,2520,17,1,202,2520,0
81454,3,1,10,70600044,,,,圣遗物,3,4,1000,401,4,15007,5#9#13#17#21,2520,17,1,202,2520,0
81510,3,1,10,70600045,,,,圣遗物,4,5,5000,501,0,15007,5#9#13#17#21,3780,21,0,,,0
81511,3,1,10,70600045,,,,圣遗物,4,5,5000,501,1,15007,5#9#13#17#21,3780,21,0,,,0
81512,3,1,10,70600045,,,,圣遗物,4,5,5000,501,2,15007,5#9#13#17#21,3780,21,0,,,0
81513,3,1,10,70600045,,,,圣遗物,4,5,5000,501,3,15007,5#9#13#17#21,3780,21,0,,,0
81514,3,1,10,70600045,,,,圣遗物,4,5,5000,501,4,15007,5#9#13#17#21,3780,21,0,,,0
81520,3,1,10,70600045,,,,圣遗物,2,5,2000,501,0,15007,5#9#13#17#21,3780,21,0,,,0
81521,3,1,10,70600045,,,,圣遗物,2,5,2000,501,1,15007,5#9#13#17#21,3780,21,0,,,0
81522,3,1,10,70600045,,,,圣遗物,2,5,2000,501,2,15007,5#9#13#17#21,3780,21,0,,,0
81523,3,1,10,70600045,,,,圣遗物,2,5,2000,501,3,15007,5#9#13#17#21,3780,21,0,,,0
81524,3,1,10,70600045,,,,圣遗物,2,5,2000,501,4,15007,5#9#13#17#21,3780,21,0,,,0
81530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,15007,5#9#13#17#21,3780,21,0,,,0
81531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,15007,5#9#13#17#21,3780,21,0,,,0
81532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,15007,5#9#13#17#21,3780,21,0,,,0
81533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,15007,5#9#13#17#21,3780,21,0,,,0
81534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,15007,5#9#13#17#21,3780,21,0,,,0
81540,3,1,10,70600045,,,,圣遗物,1,5,4000,501,0,15007,5#9#13#17#21,3780,21,0,,,0
81541,3,1,10,70600045,,,,圣遗物,1,5,4000,501,1,15007,5#9#13#17#21,3780,21,0,,,0
81542,3,1,10,70600045,,,,圣遗物,1,5,4000,501,2,15007,5#9#13#17#21,3780,21,0,,,0
81543,3,1,10,70600045,,,,圣遗物,1,5,4000,501,3,15007,5#9#13#17#21,3780,21,0,,,0
81544,3,1,10,70600045,,,,圣遗物,1,5,4000,501,4,15007,5#9#13#17#21,3780,21,0,,,0
81550,3,1,10,70600045,,,,圣遗物,3,5,1000,501,0,15007,5#9#13#17#21,3780,21,0,,,0
81551,3,1,10,70600045,,,,圣遗物,3,5,1000,501,1,15007,5#9#13#17#21,3780,21,0,,,0
81552,3,1,10,70600045,,,,圣遗物,3,5,1000,501,2,15007,5#9#13#17#21,3780,21,0,,,0
81553,3,1,10,70600045,,,,圣遗物,3,5,1000,501,3,15007,5#9#13#17#21,3780,21,0,,,0
81554,3,1,10,70600045,,,,圣遗物,3,5,1000,501,4,15007,5#9#13#17#21,3780,21,0,,,0
82310,3,1,10,70600043,,,,圣遗物,4,3,5000,301,0,15008,5#9#13#17#21,1260,13,1,202,1260,0
82311,3,1,10,70600043,,,,圣遗物,4,3,5000,301,1,15008,5#9#13#17#21,1260,13,1,202,1260,0
82312,3,1,10,70600043,,,,圣遗物,4,3,5000,301,2,15008,5#9#13#17#21,1260,13,1,202,1260,0
82313,3,1,10,70600043,,,,圣遗物,4,3,5000,301,3,15008,5#9#13#17#21,1260,13,1,202,1260,0
82314,3,1,10,70600043,,,,圣遗物,4,3,5000,301,4,15008,5#9#13#17#21,1260,13,1,202,1260,0
82320,3,1,10,70600043,,,,圣遗物,2,3,2000,301,0,15008,5#9#13#17#21,1260,13,1,202,1260,0
82321,3,1,10,70600043,,,,圣遗物,2,3,2000,301,1,15008,5#9#13#17#21,1260,13,1,202,1260,0
82322,3,1,10,70600043,,,,圣遗物,2,3,2000,301,2,15008,5#9#13#17#21,1260,13,1,202,1260,0
82323,3,1,10,70600043,,,,圣遗物,2,3,2000,301,3,15008,5#9#13#17#21,1260,13,1,202,1260,0
82324,3,1,10,70600043,,,,圣遗物,2,3,2000,301,4,15008,5#9#13#17#21,1260,13,1,202,1260,0
82330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,15008,5#9#13#17#21,1260,13,1,202,1260,0
82331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,15008,5#9#13#17#21,1260,13,1,202,1260,0
82332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,15008,5#9#13#17#21,1260,13,1,202,1260,0
82333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,15008,5#9#13#17#21,1260,13,1,202,1260,0
82334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,15008,5#9#13#17#21,1260,13,1,202,1260,0
82340,3,1,10,70600043,,,,圣遗物,1,3,4000,301,0,15008,5#9#13#17#21,1260,13,1,202,1260,0
82341,3,1,10,70600043,,,,圣遗物,1,3,4000,301,1,15008,5#9#13#17#21,1260,13,1,202,1260,0
82342,3,1,10,70600043,,,,圣遗物,1,3,4000,301,2,15008,5#9#13#17#21,1260,13,1,202,1260,0
82343,3,1,10,70600043,,,,圣遗物,1,3,4000,301,3,15008,5#9#13#17#21,1260,13,1,202,1260,0
82344,3,1,10,70600043,,,,圣遗物,1,3,4000,301,4,15008,5#9#13#17#21,1260,13,1,202,1260,0
82350,3,1,10,70600043,,,,圣遗物,3,3,1000,301,0,15008,5#9#13#17#21,1260,13,1,202,1260,0
82351,3,1,10,70600043,,,,圣遗物,3,3,1000,301,1,15008,5#9#13#17#21,1260,13,1,202,1260,0
82352,3,1,10,70600043,,,,圣遗物,3,3,1000,301,2,15008,5#9#13#17#21,1260,13,1,202,1260,0
82353,3,1,10,70600043,,,,圣遗物,3,3,1000,301,3,15008,5#9#13#17#21,1260,13,1,202,1260,0
82354,3,1,10,70600043,,,,圣遗物,3,3,1000,301,4,15008,5#9#13#17#21,1260,13,1,202,1260,0
82410,3,1,10,70600044,,,,圣遗物,4,4,5000,401,0,15008,5#9#13#17#21,2520,17,1,202,2520,0
82411,3,1,10,70600044,,,,圣遗物,4,4,5000,401,1,15008,5#9#13#17#21,2520,17,1,202,2520,0
82412,3,1,10,70600044,,,,圣遗物,4,4,5000,401,2,15008,5#9#13#17#21,2520,17,1,202,2520,0
82413,3,1,10,70600044,,,,圣遗物,4,4,5000,401,3,15008,5#9#13#17#21,2520,17,1,202,2520,0
82414,3,1,10,70600044,,,,圣遗物,4,4,5000,401,4,15008,5#9#13#17#21,2520,17,1,202,2520,0
82420,3,1,10,70600044,,,,圣遗物,2,4,2000,401,0,15008,5#9#13#17#21,2520,17,1,202,2520,0
82421,3,1,10,70600044,,,,圣遗物,2,4,2000,401,1,15008,5#9#13#17#21,2520,17,1,202,2520,0
82422,3,1,10,70600044,,,,圣遗物,2,4,2000,401,2,15008,5#9#13#17#21,2520,17,1,202,2520,0
82423,3,1,10,70600044,,,,圣遗物,2,4,2000,401,3,15008,5#9#13#17#21,2520,17,1,202,2520,0
82424,3,1,10,70600044,,,,圣遗物,2,4,2000,401,4,15008,5#9#13#17#21,2520,17,1,202,2520,0
82430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,15008,5#9#13#17#21,2520,17,1,202,2520,0
82431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,15008,5#9#13#17#21,2520,17,1,202,2520,0
82432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,15008,5#9#13#17#21,2520,17,1,202,2520,0
82433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,15008,5#9#13#17#21,2520,17,1,202,2520,0
82434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,15008,5#9#13#17#21,2520,17,1,202,2520,0
82440,3,1,10,70600044,,,,圣遗物,1,4,4000,401,0,15008,5#9#13#17#21,2520,17,1,202,2520,0
82441,3,1,10,70600044,,,,圣遗物,1,4,4000,401,1,15008,5#9#13#17#21,2520,17,1,202,2520,0
82442,3,1,10,70600044,,,,圣遗物,1,4,4000,401,2,15008,5#9#13#17#21,2520,17,1,202,2520,0
82443,3,1,10,70600044,,,,圣遗物,1,4,4000,401,3,15008,5#9#13#17#21,2520,17,1,202,2520,0
82444,3,1,10,70600044,,,,圣遗物,1,4,4000,401,4,15008,5#9#13#17#21,2520,17,1,202,2520,0
82450,3,1,10,70600044,,,,圣遗物,3,4,1000,401,0,15008,5#9#13#17#21,2520,17,1,202,2520,0
82451,3,1,10,70600044,,,,圣遗物,3,4,1000,401,1,15008,5#9#13#17#21,2520,17,1,202,2520,0
82452,3,1,10,70600044,,,,圣遗物,3,4,1000,401,2,15008,5#9#13#17#21,2520,17,1,202,2520,0
82453,3,1,10,70600044,,,,圣遗物,3,4,1000,401,3,15008,5#9#13#17#21,2520,17,1,202,2520,0
82454,3,1,10,70600044,,,,圣遗物,3,4,1000,401,4,15008,5#9#13#17#21,2520,17,1,202,2520,0
82510,3,1,10,70600045,,,,圣遗物,4,5,5000,501,0,15008,5#9#13#17#21,3780,21,0,,,0
82511,3,1,10,70600045,,,,圣遗物,4,5,5000,501,1,15008,5#9#13#17#21,3780,21,0,,,0
82512,3,1,10,70600045,,,,圣遗物,4,5,5000,501,2,15008,5#9#13#17#21,3780,21,0,,,0
82513,3,1,10,70600045,,,,圣遗物,4,5,5000,501,3,15008,5#9#13#17#21,3780,21,0,,,0
82514,3,1,10,70600045,,,,圣遗物,4,5,5000,501,4,15008,5#9#13#17#21,3780,21,0,,,0
82520,3,1,10,70600045,,,,圣遗物,2,5,2000,501,0,15008,5#9#13#17#21,3780,21,0,,,0
82521,3,1,10,70600045,,,,圣遗物,2,5,2000,501,1,15008,5#9#13#17#21,3780,21,0,,,0
82522,3,1,10,70600045,,,,圣遗物,2,5,2000,501,2,15008,5#9#13#17#21,3780,21,0,,,0
82523,3,1,10,70600045,,,,圣遗物,2,5,2000,501,3,15008,5#9#13#17#21,3780,21,0,,,0
82524,3,1,10,70600045,,,,圣遗物,2,5,2000,501,4,15008,5#9#13#17#21,3780,21,0,,,0
82530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,15008,5#9#13#17#21,3780,21,0,,,0
82531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,15008,5#9#13#17#21,3780,21,0,,,0
82532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,15008,5#9#13#17#21,3780,21,0,,,0
82533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,15008,5#9#13#17#21,3780,21,0,,,0
82534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,15008,5#9#13#17#21,3780,21,0,,,0
82540,3,1,10,70600045,,,,圣遗物,1,5,4000,501,0,15008,5#9#13#17#21,3780,21,0,,,0
82541,3,1,10,70600045,,,,圣遗物,1,5,4000,501,1,15008,5#9#13#17#21,3780,21,0,,,0
82542,3,1,10,70600045,,,,圣遗物,1,5,4000,501,2,15008,5#9#13#17#21,3780,21,0,,,0
82543,3,1,10,70600045,,,,圣遗物,1,5,4000,501,3,15008,5#9#13#17#21,3780,21,0,,,0
82544,3,1,10,70600045,,,,圣遗物,1,5,4000,501,4,15008,5#9#13#17#21,3780,21,0,,,0
82550,3,1,10,70600045,,,,圣遗物,3,5,1000,501,0,15008,5#9#13#17#21,3780,21,0,,,0
82551,3,1,10,70600045,,,,圣遗物,3,5,1000,501,1,15008,5#9#13#17#21,3780,21,0,,,0
82552,3,1,10,70600045,,,,圣遗物,3,5,1000,501,2,15008,5#9#13#17#21,3780,21,0,,,0
82553,3,1,10,70600045,,,,圣遗物,3,5,1000,501,3,15008,5#9#13#17#21,3780,21,0,,,0
82554,3,1,10,70600045,,,,圣遗物,3,5,1000,501,4,15008,5#9#13#17#21,3780,21,0,,,0
83330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,15009,5#9#13#17#21,1260,13,1,202,1260,0
83331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,15009,5#9#13#17#21,1260,13,1,202,1260,0
83332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,15009,5#9#13#17#21,1260,13,1,202,1260,0
83333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,15009,5#9#13#17#21,1260,13,1,202,1260,0
83334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,15009,5#9#13#17#21,1260,13,1,202,1260,0
83430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,15009,5#9#13#17#21,2520,17,1,202,2520,0
83431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,15009,5#9#13#17#21,2520,17,1,202,2520,0
83432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,15009,5#9#13#17#21,2520,17,1,202,2520,0
83433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,15009,5#9#13#17#21,2520,17,1,202,2520,0
83434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,15009,5#9#13#17#21,2520,17,1,202,2520,0
83530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,15009,5#9#13#17#21,3780,21,0,,,0
83531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,15009,5#9#13#17#21,3780,21,0,,,0
83532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,15009,5#9#13#17#21,3780,21,0,,,0
83533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,15009,5#9#13#17#21,3780,21,0,,,0
83534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,15009,5#9#13#17#21,3780,21,0,,,0
84330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,15010,5#9#13#17#21,1260,13,1,202,1260,0
84331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,15010,5#9#13#17#21,1260,13,1,202,1260,0
84332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,15010,5#9#13#17#21,1260,13,1,202,1260,0
84333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,15010,5#9#13#17#21,1260,13,1,202,1260,0
84334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,15010,5#9#13#17#21,1260,13,1,202,1260,0
84430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,15010,5#9#13#17#21,2520,17,1,202,2520,0
84431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,15010,5#9#13#17#21,2520,17,1,202,2520,0
84432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,15010,5#9#13#17#21,2520,17,1,202,2520,0
84433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,15010,5#9#13#17#21,2520,17,1,202,2520,0
84434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,15010,5#9#13#17#21,2520,17,1,202,2520,0
84530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,15010,5#9#13#17#21,3780,21,0,,,0
84531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,15010,5#9#13#17#21,3780,21,0,,,0
84532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,15010,5#9#13#17#21,3780,21,0,,,0
84533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,15010,5#9#13#17#21,3780,21,0,,,0
84534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,15010,5#9#13#17#21,3780,21,0,,,0
85330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,15011,5#9#13#17#21,1260,13,1,202,1260,0
85331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,15011,5#9#13#17#21,1260,13,1,202,1260,0
85332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,15011,5#9#13#17#21,1260,13,1,202,1260,0
85333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,15011,5#9#13#17#21,1260,13,1,202,1260,0
85334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,15011,5#9#13#17#21,1260,13,1,202,1260,0
85430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,15011,5#9#13#17#21,2520,17,1,202,2520,0
85431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,15011,5#9#13#17#21,2520,17,1,202,2520,0
85432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,15011,5#9#13#17#21,2520,17,1,202,2520,0
85433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,15011,5#9#13#17#21,2520,17,1,202,2520,0
85434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,15011,5#9#13#17#21,2520,17,1,202,2520,0
85530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,15011,5#9#13#17#21,3780,21,0,,,0
85531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,15011,5#9#13#17#21,3780,21,0,,,0
85532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,15011,5#9#13#17#21,3780,21,0,,,0
85533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,15011,5#9#13#17#21,3780,21,0,,,0
85534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,15011,5#9#13#17#21,3780,21,0,,,0
86330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,15012,5#9#13#17#21,1260,13,1,202,1260,0
86331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,15012,5#9#13#17#21,1260,13,1,202,1260,0
86332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,15012,5#9#13#17#21,1260,13,1,202,1260,0
86333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,15012,5#9#13#17#21,1260,13,1,202,1260,0
86334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,15012,5#9#13#17#21,1260,13,1,202,1260,0
86430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,15012,5#9#13#17#21,2520,17,1,202,2520,0
86431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,15012,5#9#13#17#21,2520,17,1,202,2520,0
86432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,15012,5#9#13#17#21,2520,17,1,202,2520,0
86433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,15012,5#9#13#17#21,2520,17,1,202,2520,0
86434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,15012,5#9#13#17#21,2520,17,1,202,2520,0
86530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,15012,5#9#13#17#21,3780,21,0,,,0
86531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,15012,5#9#13#17#21,3780,21,0,,,0
86532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,15012,5#9#13#17#21,3780,21,0,,,0
86533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,15012,5#9#13#17#21,3780,21,0,,,0
86534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,15012,5#9#13#17#21,3780,21,0,,,0
87330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,15013,5#9#13#17#21,1260,13,1,202,1260,0
87331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,15013,5#9#13#17#21,1260,13,1,202,1260,0
87332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,15013,5#9#13#17#21,1260,13,1,202,1260,0
87333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,15013,5#9#13#17#21,1260,13,1,202,1260,0
87334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,15013,5#9#13#17#21,1260,13,1,202,1260,0
87430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,15013,5#9#13#17#21,2520,17,1,202,2520,0
87431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,15013,5#9#13#17#21,2520,17,1,202,2520,0
87432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,15013,5#9#13#17#21,2520,17,1,202,2520,0
87433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,15013,5#9#13#17#21,2520,17,1,202,2520,0
87434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,15013,5#9#13#17#21,2520,17,1,202,2520,0
87530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,15013,5#9#13#17#21,3780,21,0,,,0
87531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,15013,5#9#13#17#21,3780,21,0,,,0
87532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,15013,5#9#13#17#21,3780,21,0,,,0
87533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,15013,5#9#13#17#21,3780,21,0,,,0
87534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,15013,5#9#13#17#21,3780,21,0,,,0
88310,3,1,10,70600043,,,,圣遗物,4,3,5000,301,0,15014,5#9#13#17#21,1260,13,1,202,1260,0
88311,3,1,10,70600043,,,,圣遗物,4,3,5000,301,1,15014,5#9#13#17#21,1260,13,1,202,1260,0
88312,3,1,10,70600043,,,,圣遗物,4,3,5000,301,2,15014,5#9#13#17#21,1260,13,1,202,1260,0
88313,3,1,10,70600043,,,,圣遗物,4,3,5000,301,3,15014,5#9#13#17#21,1260,13,1,202,1260,0
88314,3,1,10,70600043,,,,圣遗物,4,3,5000,301,4,15014,5#9#13#17#21,1260,13,1,202,1260,0
88320,3,1,10,70600043,,,,圣遗物,2,3,2000,301,0,15014,5#9#13#17#21,1260,13,1,202,1260,0
88321,3,1,10,70600043,,,,圣遗物,2,3,2000,301,1,15014,5#9#13#17#21,1260,13,1,202,1260,0
88322,3,1,10,70600043,,,,圣遗物,2,3,2000,301,2,15014,5#9#13#17#21,1260,13,1,202,1260,0
88323,3,1,10,70600043,,,,圣遗物,2,3,2000,301,3,15014,5#9#13#17#21,1260,13,1,202,1260,0
88324,3,1,10,70600043,,,,圣遗物,2,3,2000,301,4,15014,5#9#13#17#21,1260,13,1,202,1260,0
88330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,15014,5#9#13#17#21,1260,13,1,202,1260,0
88331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,15014,5#9#13#17#21,1260,13,1,202,1260,0
88332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,15014,5#9#13#17#21,1260,13,1,202,1260,0
88333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,15014,5#9#13#17#21,1260,13,1,202,1260,0
