技能ID	开启天赋配置	[增加属性]1类型	[增加属性]1值	[增加属性]2类型	[增加属性]2值	参数1	参数2	参数3	参数4	参数5	参数6	参数7	参数8	参数9	参数10	参数11	参数12	参数13	参数14	参数15	参数16	参数17	参数18	参数19	参数20	技能组ID	等级	类型	消耗金币	消耗道具1ID	消耗道具1数量	消耗道具2ID	消耗道具2数量	消耗道具3ID	消耗道具3数量	消耗道具4ID	消耗道具4数量	筛选条件1	筛选条件2	突破等级	生活效果类型	生活效果参数1	生活效果参数2	生活效果参数3	生活效果参数4	生活效果参数5	效果全队生效	生活天赋不可见
533103	Sayu_SkillUpgrade_1					0.84	0.83	0.505	0.505	1.141	0.727273	1.315	40	5	0.8673	1.734233	2.16615									5331	3	3	17500	104327	2	112039	3	0	0	0	0			3								
533104	Sayu_SkillUpgrade_1					0.924	0.913	0.5555	0.5555	1.2551	0.8	1.4465	40	5	0.95403	1.907656	2.382765									5331	4	3	25000	104327	4	112039	4	0	0	0	0			3								
533105	Sayu_SkillUpgrade_1					0.9828	0.9711	0.59085	0.59085	1.33497	0.850909	1.53855	40	5	1.014741	2.029052	2.534396									5331	5	3	30000	104327	6	112039	6	0	0	0	0			4								
533106	Sayu_SkillUpgrade_1					1.05	1.0375	0.63125	0.63125	1.42625	0.909091	1.64375	40	5	1.084125	2.167791	2.707688									5331	6	3	37500	104327	9	112039	9	0	0	0	0			4								
533107	Sayu_SkillUpgrade_1					1.1424	1.1288	0.6868	0.6868	1.55176	0.989091	1.7884	40	5	1.179528	2.358556	2.945964									5331	7	3	120000	104328	4	112040	4	113019	1	0	0			5								
533108	Sayu_SkillUpgrade_1					1.2348	1.2201	0.74235	0.74235	1.67727	1.069091	1.93305	40	5	1.274931	2.549322	3.184241									5331	8	3	260000	104328	6	112040	6	113019	1	0	0			5								
533109	Sayu_SkillUpgrade_1					1.3272	1.3114	0.7979	0.7979	1.80278	1.149091	2.0777	40	5	1.370334	2.740087	3.422517									5331	9	3	450000	104328	12	112040	9	113019	2	0	0			6								
533110	Sayu_SkillUpgrade_1					1.428	1.411	0.8585	0.8585	1.9397	1.236364	2.2355	40	5	1.47441	2.948195	3.682455									5331	10	3	700000	104328	16	112040	12	113019	2	104319	1			6								
533111	Sayu_SkillUpgrade_1					1.5435	1.525125	0.927937	0.927937	2.096588	1.336364	2.416313	40	5	1.578486	3.156303	3.942393									5331	11	3	0	0	0	0	0	0	0	0	0			6								
533112	Sayu_SkillUpgrade_1					1.679328	1.659336	1.009596	1.009596	2.281087	1.453964	2.628948	40	5	1.682562	3.364411	4.202331									5331	12	3	0	0	0	0	0	0	0	0	0			6								
533113	Sayu_SkillUpgrade_1					1.815156	1.793547	1.091255	1.091255	2.465587	1.571564	2.841584	40	5	1.786638	3.572519	4.462269									5331	13	3	0	0	0	0	0	0	0	0	0			6								
533114	Sayu_SkillUpgrade_1					1.950984	1.927758	1.172913	1.172913	2.650087	1.689164	3.054219	40	5	1.890714	3.780627	4.722207									5331	14	3	0	0	0	0	0	0	0	0	0			6								
533115	Sayu_SkillUpgrade_1					2.09916	2.07417	1.261995	1.261995	2.851359	1.817455	3.286185	40	5	1.99479	3.988735	4.982145									5331	15	3	0	0	0	0	0	0	0	0	0			6								
533201	Sayu_SkillUpgrade_2					0.36	0.168	1.584	2.176	0.7616	10	6	11													5332	1	3	0	0	0	0	0	0	0	0	0			0								
533202	Sayu_SkillUpgrade_2					0.387	0.1806	1.7028	2.3392	0.81872	10	6	11													5332	2	3	12500	104326	3	112038	6	0	0	0	0			2								
533203	Sayu_SkillUpgrade_2					0.414	0.1932	1.8216	2.5024	0.87584	10	6	11													5332	3	3	17500	104327	2	112039	3	0	0	0	0			3								
533204	Sayu_SkillUpgrade_2					0.45	0.21	1.98	2.72	0.952	10	6	11													5332	4	3	25000	104327	4	112039	4	0	0	0	0			3								
533205	Sayu_SkillUpgrade_2					0.477	0.2226	2.0988	2.8832	1.00912	10	6	11													5332	5	3	30000	104327	6	112039	6	0	0	0	0			4								
533206	Sayu_SkillUpgrade_2					0.504	0.2352	2.2176	3.0464	1.06624	10	6	11													5332	6	3	37500	104327	9	112039	9	0	0	0	0			4								
533207	Sayu_SkillUpgrade_2					0.54	0.252	2.376	3.264	1.1424	10	6	11													5332	7	3	120000	104328	4	112040	4	113019	1	0	0			5								
533208	Sayu_SkillUpgrade_2					0.576	0.2688	2.5344	3.4816	1.21856	10	6	11													5332	8	3	260000	104328	6	112040	6	113019	1	0	0			5								
533209	Sayu_SkillUpgrade_2					0.612	0.2856	2.6928	3.6992	1.29472	10	6	11													5332	9	3	450000	104328	12	112040	9	113019	2	0	0			6								
533210	Sayu_SkillUpgrade_2					0.648	0.3024	2.8512	3.9168	1.37088	10	6	11													5332	10	3	700000	104328	16	112040	12	113019	2	104319	1			6								
533211	Sayu_SkillUpgrade_2					0.684	0.3192	3.0096	4.1344	1.44704	10	6	11													5332	11	3	0	0	0	0	0	0	0	0	0			6								
533212	Sayu_SkillUpgrade_2					0.72	0.336	3.168	4.352	1.5232	10	6	11													5332	12	3	0	0	0	0	0	0	0	0	0			6								
533213	Sayu_SkillUpgrade_2					0.765	0.357	3.366	4.624	1.6184	10	6	11													5332	13	3	0	0	0	0	0	0	0	0	0			6								
533214	Sayu_SkillUpgrade_2					0.81	0.378	3.564	4.896	1.7136	10	6	11													5332	14	3	0	0	0	0	0	0	0	0	0			6								
533215	Sayu_SkillUpgrade_2					0.855	0.399	3.762	5.168	1.8088	10	6	11													5332	15	3	0	0	0	0	0	0	0	0	0			6								
533901	Sayu_SkillUpgrade_3					1.168	577.338807	0.9216	0.52	500.360299	0.79872	12	20	80												5339	1	3	0	0	0	0	0	0	0	0	0			0								
533902	Sayu_SkillUpgrade_3					1.2556	635.080712	0.99072	0.559	550.403284	0.858624	12	20	80												5339	2	3	12500	104326	3	112038	6	0	0	0	0			2								
533903	Sayu_SkillUpgrade_3					1.3432	697.634443	1.05984	0.598	604.616518	0.918528	12	20	80												5339	3	3	17500	104327	2	112039	3	0	0	0	0			3								
533904	Sayu_SkillUpgrade_3					1.46	765	1.152	0.65	663	0.9984	12	20	80												5339	4	3	25000	104327	4	112039	4	0	0	0	0			3								
533905	Sayu_SkillUpgrade_3					1.5476	837.177382	1.22112	0.689	725.553731	1.058304	12	20	80												5339	5	3	30000	104327	6	112039	6	0	0	0	0			4								
533906	Sayu_SkillUpgrade_3					1.6352	914.16659	1.29024	0.728	792.277711	1.118208	12	20	80												5339	6	3	37500	104327	9	112039	9	0	0	0	0			4								
533907	Sayu_SkillUpgrade_3					1.752	995.967623	1.3824	0.78	863.17194	1.19808	12	20	80												5339	7	3	120000	104328	4	112040	4	113019	1	0	0			5								
533908	Sayu_SkillUpgrade_3					1.8688	1082.580481	1.47456	0.832	938.236417	1.277952	12	20	80												5339	8	3	260000	104328	6	112040	6	113019	1	0	0			5								
533909	Sayu_SkillUpgrade_3					1.9856	1174.005165	1.56672	0.884	1017.471143	1.357824	12	20	80												5339	9	3	450000	104328	12	112040	9	113019	2	0	0			6								
533910	Sayu_SkillUpgrade_3					2.1024	1270.241675	1.65888	0.936	1100.876118	1.437696	12	20	80												5339	10	3	700000	104328	16	112040	12	113019	2	104319	1			6								
533911	Sayu_SkillUpgrade_3					2.2192	1371.290009	1.75104	0.988	1188.451342	1.517568	12	20	80												5339	11	3	0	0	0	0	0	0	0	0	0			6								
533912	Sayu_SkillUpgrade_3	0				2.336	1477.15017	1.8432	1.04	1280.196814	1.59744	12	20	80												5339	12	3	0	0	0	0	0	0	0	0	0			6								
533913	Sayu_SkillUpgrade_3	0				2.482	1587.822156	1.9584	1.105	1376.112535	1.69728	12	20	80												5339	13	3	0	0	0	0	0	0	0	0	0			6								
533914	Sayu_SkillUpgrade_3	0				2.628	1703.305967	2.0736	1.17	1476.198505	1.79712	12	20	80												5339	14	3	0	0	0	0	0	0	0	0	0			6								
533915	Sayu_SkillUpgrade_3	0				2.774	1823.601604	2.1888	1.235	1580.454723	1.89696	12	20	80												5339	15	3	0	0	0	0	0	0	0	0	0			6								
542101	Kokomi_PermanentSkill_1																									5421	1	2	0	0	0	0	0	0	0	0	0			1								
542201	Kokomi_PermanentSkill_2					0.15																				5422	1	2	0	0	0	0	0	0	0	0	0			4								
542301	Kokomi_ProudSkill_SwimStamina_Reduction																									5423	1	2	0	0	0	0	0	0	0	0	0			0								
542501	Kokomi_PermanentSkill_3	20	-1	26	0.25																					5425	1	2	0	0	0	0	0	0	0	0	0			0								
543101	Kokomi_SkillUpgrade_1	0				0.68376	0.615384	0.943056	1.4832	50	0.568288	1.136335	1.419344													5431	1	3	0	0	0	0	0	0	0	0	0			0								
543102	Kokomi_SkillUpgrade_1					0.735042	0.661538	1.013785	1.59444	50	0.614544	1.228828	1.534872													5431	2	3	12500	104320	3	112053	6	0	0	0	0			2								
543103	Kokomi_SkillUpgrade_1					0.786324	0.707692	1.084514	1.70568	50	0.6608	1.32132	1.6504													5431	3	3	17500	104321	2	112054	3	0	0	0	0			3								
543104	Kokomi_SkillUpgrade_1					0.8547	0.76923	1.17882	1.854	50	0.72688	1.453452	1.81544													5431	4	3	25000	104321	4	112054	4	0	0	0	0			3								
543105	Kokomi_SkillUpgrade_1					0.905982	0.815384	1.249549	1.96524	50	0.773136	1.545944	1.930968													5431	5	3	30000	104321	6	112054	6	0	0	0	0			4								
543106	Kokomi_SkillUpgrade_1					0.957264	0.861538	1.320278	2.07648	50	0.826	1.65165	2.063													5431	6	3	37500	104321	9	112054	9	0	0	0	0			4								
543107	Kokomi_SkillUpgrade_1					1.02564	0.923076	1.414584	2.2248	50	0.898688	1.796995	2.244544													5431	7	3	120000	104322	4	112055	4	113026	1	0	0			5								
543108	Kokomi_SkillUpgrade_1					1.094016	0.984614	1.50889	2.37312	50	0.971376	1.94234	2.426088													5431	8	3	260000	104322	6	112055	6	113026	1	0	0			5								
543109	Kokomi_SkillUpgrade_1					1.162392	1.046153	1.603195	2.52144	50	1.044064	2.087686	2.607632													5431	9	3	450000	104322	12	112055	9	113026	2	0	0			6								
543110	Kokomi_SkillUpgrade_1					1.230768	1.107691	1.697501	2.66976	50	1.12336	2.246244	2.80568													5431	10	3	700000	104322	16	112055	12	113026	2	104319	1			6								
543111	Kokomi_SkillUpgrade_1					1.299144	1.16923	1.791806	2.81808	50	1.202656	2.404802	3.003728													5431	11	3	0	0	0	0	0	0	0	0	0			6								
543112	Kokomi_SkillUpgrade_1					1.36752	1.230768	1.886112	2.9664	50	1.281952	2.563361	3.201776													5431	12	3	0	0	0	0	0	0	0	0	0			6								
543113	Kokomi_SkillUpgrade_1					1.45299	1.307691	2.003994	3.1518	50	1.361248	2.721919	3.399824													5431	13	3	0	0	0	0	0	0	0	0	0			6								
543114	Kokomi_SkillUpgrade_1					1.53846	1.384614	2.121876	3.3372	50	1.440544	2.880478	3.597872													5431	14	3	0	0	0	0	0	0	0	0	0			6								
543115	Kokomi_SkillUpgrade_1					1.62393	1.461537	2.239758	3.5226	50	1.51984	3.039036	3.79592													5431	15	3	0	0	0	0	0	0	0	0	0			6								
543201	Kokomi_SkillUpgrade_2					0.044	423.706309	1.091904	12	20																5432	1	3	0	0	0	0	0	0	0	0	0			0								
543202	Kokomi_SkillUpgrade_2					0.0473	466.082829	1.173797	12	20																5432	2	3	12500	104320	3	112053	6	0	0	0	0			2								
543203	Kokomi_SkillUpgrade_2					0.0506	511.990726	1.25569	12	20																5432	3	3	17500	104321	2	112054	3	0	0	0	0			3								
543204	Kokomi_SkillUpgrade_2					0.055	561.43	1.36488	12	20																5432	4	3	25000	104321	4	112054	4	0	0	0	0			3								
543205	Kokomi_SkillUpgrade_2					0.0583	614.40065	1.446773	12	20																5432	5	3	30000	104321	6	112054	6	0	0	0	0			4								
543206	Kokomi_SkillUpgrade_2					0.0616	670.902678	1.528666	12	20																5432	6	3	37500	104321	9	112054	9	0	0	0	0			4								
543207	Kokomi_SkillUpgrade_2					0.066	730.936082	1.637856	12	20																5432	7	3	120000	104322	4	112055	4	113026	1	0	0			5								
543208	Kokomi_SkillUpgrade_2					0.0704	794.500862	1.747046	12	20																5432	8	3	260000	104322	6	112055	6	113026	1	0	0			5								
543209	Kokomi_SkillUpgrade_2					0.0748	861.597019	1.856237	12	20																5432	9	3	450000	104322	12	112055	9	113026	2	0	0			6								
543210	Kokomi_SkillUpgrade_2					0.0792	932.224553	1.965427	12	20																5432	10	3	700000	104322	16	112055	12	113026	2	104319	1			6								
543211	Kokomi_SkillUpgrade_2					0.0836	1006.383464	2.074618	12	20																5432	11	3	0	0	0	0	0	0	0	0	0			6								
543212	Kokomi_SkillUpgrade_2					0.088	1084.073751	2.183808	12	20																5432	12	3	0	0	0	0	0	0	0	0	0			6								
543213	Kokomi_SkillUpgrade_2					0.0935	1165.295416	2.320296	12	20																5432	13	3	0	0	0	0	0	0	0	0	0			6								
543214	Kokomi_SkillUpgrade_2					0.099	1250.048456	2.456784	12	20																5432	14	3	0	0	0	0	0	0	0	0	0			6								
543215	Kokomi_SkillUpgrade_2					0.1045	1338.332874	2.593272	12	20																5432	15	3	0	0	0	0	0	0	0	0	0			6								
543901	Kokomi_SkillUpgrade_3					0.10416	0.00808	77.037373	0.0484	0.06776	10	18	70	0.070963												5439	1	3	0	0	0	0	0	0	0	0	0			0								
543902	Kokomi_SkillUpgrade_3					0.111972	0.008686	84.742182	0.05203	0.072842	10	18	70	0.076285												5439	2	3	12500	104320	3	112053	6	0	0	0	0			2								
543903	Kokomi_SkillUpgrade_3					0.119784	0.009292	93.089057	0.05566	0.077924	10	18	70	0.081608												5439	3	3	17500	104321	2	112054	3	0	0	0	0			3								
543904	Kokomi_SkillUpgrade_3					0.1302	0.0101	102.078	0.0605	0.0847	10	18	70	0.088704												5439	4	3	25000	104321	4	112054	4	0	0	0	0			3								
543905	Kokomi_SkillUpgrade_3					0.138012	0.010706	111.70901	0.06413	0.089782	10	18	70	0.094026												5439	5	3	30000	104321	6	112054	6	0	0	0	0			4								
543906	Kokomi_SkillUpgrade_3					0.145824	0.011312	121.982088	0.06776	0.094864	10	18	70	0.099348												5439	6	3	37500	104321	9	112054	9	0	0	0	0			4								
543907	Kokomi_SkillUpgrade_3					0.15624	0.01212	132.897233	0.0726	0.10164	10	18	70	0.106445												5439	7	3	120000	104322	4	112055	4	113026	1	0	0			5								
543908	Kokomi_SkillUpgrade_3					0.166656	0.012928	144.454445	0.07744	0.108416	10	18	70	0.113541												5439	8	3	260000	104322	6	112055	6	113026	1	0	0			5								
543909	Kokomi_SkillUpgrade_3					0.177072	0.013736	156.653725	0.08228	0.115192	10	18	70	0.120637												5439	9	3	450000	104322	12	112055	9	113026	2	0	0			6								
543910	Kokomi_SkillUpgrade_3					0.187488	0.014544	169.495071	0.08712	0.121968	10	18	70	0.127734												5439	10	3	700000	104322	16	112055	12	113026	2	104319	1			6								
543911	Kokomi_SkillUpgrade_3					0.197904	0.015352	182.978486	0.09196	0.128744	10	18	70	0.13483												5439	11	3	0	0	0	0	0	0	0	0	0			6								
543912	Kokomi_SkillUpgrade_3	0				0.20832	0.01616	197.103967	0.0968	0.13552	10	18	70	0.141926												5439	12	3	0	0	0	0	0	0	0	0	0			6								
543913	Kokomi_SkillUpgrade_3	0				0.22134	0.01717	211.871516	0.10285	0.14399	10	18	70	0.150797												5439	13	3	0	0	0	0	0	0	0	0	0			6								
543914	Kokomi_SkillUpgrade_3	0				0.23436	0.01818	227.281133	0.1089	0.15246	10	18	70	0.159667												5439	14	3	0	0	0	0	0	0	0	0	0			6								
543915	Kokomi_SkillUpgrade_3	0				0.24738	0.01919	243.332816	0.11495	0.16093	10	18	70	0.168538												5439	15	3	0	0	0	0	0	0	0	0	0			6								
552101	Gorou_PermanentSkill_1					0.25	12																			5521	1	2	0	0	0	0	0	0	0	0	0			1								
552201	Gorou_PermanentSkill_2					1.56	0.156																			5522	1	2	0	0	0	0	0	0	0	0	0			4								
552301	Gorou_PermanentSkill_3																									5523	1	2	0	0	0	0	0	0	0	0	0			0							1	
553101	Gorou_SkillUpgrade_1					0.37754	0.37152	0.4945	0.58996	0.4386	1.24	0.568288	1.136335	1.419344												5531	1	3	0	0	0	0	0	0	0	0	0			0								
553102	Gorou_SkillUpgrade_1					0.40827	0.40176	0.53475	0.63798	0.4743	1.333	0.614544	1.228828	1.534872												5531	2	3	12500	104326	3	112053	6	0	0	0	0			2								
553103	Gorou_SkillUpgrade_1					0.439	0.432	0.575	0.686	0.51	1.426	0.6608	1.32132	1.6504												5531	3	3	17500	104327	2	112054	3	0	0	0	0			3								
553104	Gorou_SkillUpgrade_1					0.4829	0.4752	0.6325	0.7546	0.561	1.55	0.72688	1.453452	1.81544												5531	4	3	25000	104327	4	112054	4	0	0	0	0			3								
553105	Gorou_SkillUpgrade_1					0.51363	0.50544	0.67275	0.80262	0.5967	1.643	0.773136	1.545944	1.930968												5531	5	3	30000	104327	6	112054	6	0	0	0	0			4								
553106	Gorou_SkillUpgrade_1					0.54875	0.54	0.71875	0.8575	0.6375	1.736	0.826	1.65165	2.063												5531	6	3	37500	104327	9	112054	9	0	0	0	0			4								
553107	Gorou_SkillUpgrade_1					0.59704	0.58752	0.782	0.93296	0.6936	1.86	0.898688	1.796995	2.244544												5531	7	3	120000	104328	4	112055	4	113025	1	0	0			5								
553108	Gorou_SkillUpgrade_1					0.64533	0.63504	0.84525	1.00842	0.7497	1.984	0.971376	1.94234	2.426088												5531	8	3	260000	104328	6	112055	6	113025	1	0	0			5								
553109	Gorou_SkillUpgrade_1					0.69362	0.68256	0.9085	1.08388	0.8058	2.108	1.044064	2.087686	2.607632												5531	9	3	450000	104328	12	112055	9	113025	2	0	0			6								
553110	Gorou_SkillUpgrade_1					0.7463	0.7344	0.9775	1.1662	0.867	2.232	1.12336	2.246244	2.80568												5531	10	3	700000	104328	16	112055	12	113025	2	104319	1			6								
553111	Gorou_SkillUpgrade_1					0.79898	0.78624	1.0465	1.24852	0.9282	2.356	1.202656	2.404802	3.003728												5531	11	3	0	0	0	0	0	0	0	0	0			6								
553112	Gorou_SkillUpgrade_1					0.85166	0.83808	1.1155	1.33084	0.9894	2.48	1.281952	2.563361	3.201776												5531	12	3	0	0	0	0	0	0	0	0	0			6								
553113	Gorou_SkillUpgrade_1					0.90434	0.88992	1.1845	1.41316	1.0506	2.635	1.361248	2.721919	3.399824												5531	13	3	0	0	0	0	0	0	0	0	0			6								
553114	Gorou_SkillUpgrade_1					0.95702	0.94176	1.2535	1.49548	1.1118	2.79	1.440544	2.880478	3.597872												5531	14	3	0	0	0	0	0	0	0	0	0			6								
553115	Gorou_SkillUpgrade_1					1.0097	0.9936	1.3225	1.5778	1.173	2.945	1.51984	3.039036	3.79592												5531	15	3	0	0	0	0	0	0	0	0	0			6								
553201	Gorou_SkillUpgrade_2					1.072	206.16	0.15	10	10																5532	1	3	0	0	0	0	0	0	0	0	0			0								
553202	Gorou_SkillUpgrade_2					1.1524	221.622	0.15	10	10																5532	2	3	12500	104326	3	112053	6	0	0	0	0			2								
553203	Gorou_SkillUpgrade_2					1.2328	237.084	0.15	10	10																5532	3	3	17500	104327	2	112054	3	0	0	0	0			3								
553204	Gorou_SkillUpgrade_2					1.34	257.7	0.15	10	10																5532	4	3	25000	104327	4	112054	4	0	0	0	0			3								
553205	Gorou_SkillUpgrade_2					1.4204	273.162	0.15	10	10																5532	5	3	30000	104327	6	112054	6	0	0	0	0			4								
553206	Gorou_SkillUpgrade_2					1.5008	288.624	0.15	10	10																5532	6	3	37500	104327	9	112054	9	0	0	0	0			4								
553207	Gorou_SkillUpgrade_2					1.608	309.24	0.15	10	10																5532	7	3	120000	104328	4	112055	4	113025	1	0	0			5								
553208	Gorou_SkillUpgrade_2					1.7152	329.856	0.15	10	10																5532	8	3	260000	104328	6	112055	6	113025	1	0	0			5								
553209	Gorou_SkillUpgrade_2					1.8224	350.472	0.15	10	10																5532	9	3	450000	104328	12	112055	9	113025	2	0	0			6								
553210	Gorou_SkillUpgrade_2					1.9296	371.088	0.15	10	10																5532	10	3	700000	104328	16	112055	12	113025	2	104319	1			6								
553211	Gorou_SkillUpgrade_2					2.0368	391.704	0.15	10	10																5532	11	3	0	0	0	0	0	0	0	0	0			6								
553212	Gorou_SkillUpgrade_2					2.144	412.32	0.15	10	10																5532	12	3	0	0	0	0	0	0	0	0	0			6								
553213	Gorou_SkillUpgrade_2					2.278	438.09	0.15	10	10																5532	13	3	0	0	0	0	0	0	0	0	0			6								
553214	Gorou_SkillUpgrade_2					2.412	463.86	0.15	10	10																5532	14	3	0	0	0	0	0	0	0	0	0			6								
553215	Gorou_SkillUpgrade_2					2.546	489.63	0.15	10	10																5532	15	3	0	0	0	0	0	0	0	0	0			6								
553901	Gorou_SkillUpgrade_3					0.98216	0.613	9	20	80																5539	1	3	0	0	0	0	0	0	0	0	0			0								
553902	Gorou_SkillUpgrade_3					1.055822	0.658975	9	20	80																5539	2	3	12500	104326	3	112053	6	0	0	0	0			2								
553903	Gorou_SkillUpgrade_3					1.129484	0.70495	9	20	80																5539	3	3	17500	104327	2	112054	3	0	0	0	0			3								
553904	Gorou_SkillUpgrade_3					1.2277	0.76625	9	20	80																5539	4	3	25000	104327	4	112054	4	0	0	0	0			3								
553905	Gorou_SkillUpgrade_3					1.301362	0.812225	9	20	80																5539	5	3	30000	104327	6	112054	6	0	0	0	0			4								
553906	Gorou_SkillUpgrade_3					1.375024	0.8582	9	20	80																5539	6	3	37500	104327	9	112054	9	0	0	0	0			4								
553907	Gorou_SkillUpgrade_3					1.47324	0.9195	9	20	80																5539	7	3	120000	104328	4	112055	4	113025	1	0	0			5								
553908	Gorou_SkillUpgrade_3					1.571456	0.9808	9	20	80																5539	8	3	260000	104328	6	112055	6	113025	1	0	0			5								
553909	Gorou_SkillUpgrade_3					1.669672	1.0421	9	20	80																5539	9	3	450000	104328	12	112055	9	113025	2	0	0			6								
553910	Gorou_SkillUpgrade_3					1.767888	1.1034	9	20	80																5539	10	3	700000	104328	16	112055	12	113025	2	104319	1			6								
553911	Gorou_SkillUpgrade_3					1.866104	1.1647	9	20	80																5539	11	3	0	0	0	0	0	0	0	0	0			6								
553912	Gorou_SkillUpgrade_3					1.96432	1.226	9	20	80																5539	12	3	0	0	0	0	0	0	0	0	0			6								
553913	Gorou_SkillUpgrade_3					2.08709	1.302625	9	20	80																5539	13	3	0	0	0	0	0	0	0	0	0			6								
553914	Gorou_SkillUpgrade_3					2.20986	1.37925	9	20	80																5539	14	3	0	0	0	0	0	0	0	0	0			6								
553915	Gorou_SkillUpgrade_3					2.33263	1.455875	9	20	80																5539	15	3	0	0	0	0	0	0	0	0	0			6								
562101	Sara_PermanentSkill_1					0.6																				5621	1	2	0	0	0	0	0	0	0	0	0			1								
562201	Sara_PermanentSkill_2					1.2	3																			5622	1	2	0	0	0	0	0	0	0	0	0			4								
562301																										5623	1	2	0	0	0	0	0	0	0	0	0			0	301	3	0.25					
563101	Sara_SkillUpgrade_1					0.36894	0.387	0.48504	0.50396	0.5805	0.4386	1.24	0.568288	1.136335	1.419344											5631	1	3	0	0	0	0	0	0	0	0	0			0								
563102	Sara_SkillUpgrade_1					0.39897	0.4185	0.52452	0.54498	0.62775	0.4743	1.333	0.614544	1.228828	1.534872											5631	2	3	12500	104323	3	112005	6	0	0	0	0			2								
563103	Sara_SkillUpgrade_1					0.429	0.45	0.564	0.586	0.675	0.51	1.426	0.6608	1.32132	1.6504											5631	3	3	17500	104324	2	112006	3	0	0	0	0			3								
563104	Sara_SkillUpgrade_1					0.4719	0.495	0.6204	0.6446	0.7425	0.561	1.55	0.72688	1.453452	1.81544											5631	4	3	25000	104324	4	112006	4	0	0	0	0			3								
563105	Sara_SkillUpgrade_1					0.50193	0.5265	0.65988	0.68562	0.78975	0.5967	1.643	0.773136	1.545944	1.930968											5631	5	3	30000	104324	6	112006	6	0	0	0	0			4								
563106	Sara_SkillUpgrade_1					0.53625	0.5625	0.705	0.7325	0.84375	0.6375	1.736	0.826	1.65165	2.063											5631	6	3	37500	104324	9	112006	9	0	0	0	0			4								
